policy_name,budget,n_seeds,mean_error,median_error,error_p25,error_p75,policy_wins_vs_uniform,win_rate_vs_uniform,mean_relative_error_vs_uniform,median_relative_error_vs_uniform,relative_error_p25_vs_uniform,relative_error_p75_vs_uniform,policy_label,policy_order
uniform_positive_fragility,225,30,1.3570209802066952e-05,1.0493962302277842e-05,4.7054431303848116e-06,1.7918304776950493e-05,15.0,0.5,1.3867343616277463,1.0092555973802548,0.6468147947114967,1.5858858643920937,Uniform positive,1
uniform_positive_fragility,270,30,1.2706774820273852e-05,8.918804940543939e-06,5.133465651558968e-06,1.744111126016355e-05,8.0,0.26666666666666666,1.587152749415942,1.4978033482782631,0.9551862916671707,2.1146632223241952,Uniform positive,1
uniform_positive_fragility,315,30,1.0716426569310951e-05,9.165183832758148e-06,4.244475664750928e-06,1.486431832114408e-05,14.0,0.4666666666666667,1.4715035856919956,1.0973790883573185,0.720042906895554,1.9211359252262317,Uniform positive,1
uniform_positive_fragility,360,30,1.1063571825981928e-05,7.516184689129677e-06,3.97374792372736e-06,1.4525284146047e-05,14.0,0.4666666666666667,1.4807397146965318,1.0621337894202294,0.714534318099842,1.7970007167972417,Uniform positive,1
uniform_positive_fragility,405,30,8.556630792900155e-06,5.4626537957467735e-06,3.584642141356953e-06,1.2619234390459396e-05,16.0,0.5333333333333333,1.2209503545595972,0.9401340351476317,0.6317161624270228,1.5133188004941462,Uniform positive,1
uniform_positive_fragility,450,30,7.361693154943149e-06,6.222852844857892e-06,4.128496698355316e-06,1.0149758343090879e-05,15.0,0.5,1.357428933231763,1.0340261081551811,0.6301833636830358,1.8111076535053385,Uniform positive,1
uniform_positive_fragility,495,30,7.1151692363652405e-06,6.193715515959061e-06,3.912740127429014e-06,8.052299733020681e-06,12.0,0.4,1.439881079664895,1.0517517267881544,0.8046324192200299,1.3852541980278972,Uniform positive,1
uniform_positive_fragility,540,30,5.169634524445978e-06,4.849796137677939e-06,2.8013312828044487e-06,6.661679033578388e-06,17.0,0.5666666666666667,1.2503006359543491,0.87140301513041,0.6042250439266439,1.3241404078389332,Uniform positive,1
uniform_positive_fragility,585,30,5.720040482111022e-06,4.661486531601213e-06,2.7044390733140536e-06,7.995186078936933e-06,17.0,0.5666666666666667,1.10610470466538,0.8041779254141014,0.6586317071786634,1.5280991008576246,Uniform positive,1
uniform_positive_fragility,630,30,5.083741668704921e-06,4.628379187323251e-06,2.5553955779844984e-06,5.97549538936766e-06,13.0,0.43333333333333335,1.0995221662239933,1.021008885994124,0.5557959549497737,1.324699592724691,Uniform positive,1
uniform_positive_fragility,675,30,4.988439039971123e-06,4.839424675034269e-06,2.55387381612452e-06,6.544801125815458e-06,18.0,0.6,1.2501908629864822,0.9006379302870909,0.5911705694653218,1.496461273306005,Uniform positive,1
uniform_positive_fragility,720,30,5.826125948068709e-06,4.179440519646031e-06,2.9982389053602384e-06,7.904750400614769e-06,16.0,0.5333333333333333,1.3610499650681436,0.9454697146636325,0.5364357526618021,1.8940248209359165,Uniform positive,1
uniform_positive_fragility,765,30,5.2487640952233155e-06,3.597455276746835e-06,2.797843669820092e-06,6.6049605523144884e-06,13.0,0.43333333333333335,1.392901869958771,1.0367110755207753,0.6052919633427672,1.7849787220865205,Uniform positive,1
uniform_positive_fragility,810,30,4.5696254669074096e-06,4.149761401581755e-06,2.466724068194678e-06,6.559042262523985e-06,13.0,0.43333333333333335,1.4579959327050303,1.177043693146619,0.7145570137561085,1.7812366560893815,Uniform positive,1
uniform_positive_fragility,855,30,4.92353029537851e-06,4.890112847390463e-06,2.46673176068366e-06,6.5868557471954445e-06,17.0,0.5666666666666667,1.2099330012632388,0.8143228784134313,0.5589030907681674,1.5402147738408878,Uniform positive,1
uniform_positive_fragility,900,30,3.922895588014673e-06,3.0387005228308472e-06,1.7175098537527945e-06,5.449441165484886e-06,21.0,0.7,0.8697179405836458,0.8240936487533661,0.37533520940938286,1.1170071221155877,Uniform positive,1
uniform_positive_fragility,945,30,3.6895312560859026e-06,2.8000759358856307e-06,2.0555621417221956e-06,5.032699926888797e-06,12.0,0.4,1.3167158995352848,1.1234622486732042,0.6076771884255161,1.970176981068088,Uniform positive,1
uniform_positive_fragility,990,30,3.286405345831154e-06,3.134078818032643e-06,1.5268345861428568e-06,3.7233334116326258e-06,19.0,0.6333333333333333,0.9995092718361333,0.9027051312583257,0.5855886204691492,1.11547746643368,Uniform positive,1
uniform_positive_fragility,1035,30,4.505537607668018e-06,3.2678524079762346e-06,2.433048687829124e-06,6.188847325642138e-06,20.0,0.6666666666666666,1.2517978266499563,0.8143009079870758,0.5460986109079546,1.2939937434792437,Uniform positive,1
uniform_positive_fragility,1080,30,4.289472460211267e-06,3.3781347354211624e-06,2.1825172116955184e-06,5.161578382887781e-06,11.0,0.36666666666666664,1.847116607201339,1.3169503184761457,0.7232431211113062,1.9254428281990879,Uniform positive,1
uniform_positive_fragility,1125,30,4.0654934587857875e-06,3.404219776265513e-06,1.6155676701754757e-06,5.240746959216867e-06,15.0,0.5,1.4144855557772344,1.0222101702364936,0.5921803019243265,1.5631510819088335,Uniform positive,1
uniform_positive_fragility,1170,30,2.992172819680389e-06,2.75694822116691e-06,1.9772021309082525e-06,3.823241506572584e-06,17.0,0.5666666666666667,1.0557363602265066,0.9175211080779806,0.5341272349011117,1.3317571120144551,Uniform positive,1
uniform_positive_fragility,1215,30,3.0882378406467164e-06,2.731071574768494e-06,1.8520415916634225e-06,3.5990525540685237e-06,20.0,0.6666666666666666,1.282354256373106,0.8514279932402793,0.3791814976779129,1.0796649163778245,Uniform positive,1
uniform_positive_fragility,1260,30,3.0202538710939455e-06,2.509017852671632e-06,1.6822286154076023e-06,4.335125491379766e-06,17.0,0.5666666666666667,1.383653317082971,0.8495366075712317,0.5353894110772834,1.4025867589275394,Uniform positive,1
uniform_positive_fragility,1305,30,3.4821920540364424e-06,3.004222984593285e-06,1.7388106463722194e-06,4.431824036201011e-06,15.0,0.5,1.4853688091748287,1.1068038791308388,0.5606972272720478,2.270497704328795,Uniform positive,1
uniform_positive_fragility,1350,30,2.7673778405867444e-06,2.3706076511503582e-06,1.5269821683818376e-06,3.7580841735021022e-06,19.0,0.6333333333333333,1.1423134741308483,0.735001432641918,0.4784724866122939,1.159496965646371,Uniform positive,1
uniform_positive_fragility,1395,30,3.019337382076208e-06,2.4342212450623444e-06,1.769727877222436e-06,2.9154619261370466e-06,18.0,0.6,1.0815547865785784,0.6185408565779352,0.41339986204981893,1.6628984253897623,Uniform positive,1
uniform_positive_fragility,1440,30,2.6912263973920912e-06,2.4240205997110184e-06,1.4088865044465153e-06,3.300495436592804e-06,16.0,0.5333333333333333,1.5689284455721573,0.8582613883002643,0.3665737505545321,1.7867922421913263,Uniform positive,1
uniform_positive_fragility,1485,30,2.8509498217046635e-06,2.024215970942842e-06,1.2948774178810826e-06,3.688341093380974e-06,18.0,0.6,1.445311490202486,0.7405345225500958,0.45200998567963113,1.7120944136687888,Uniform positive,1
uniform_positive_fragility,1530,30,2.9871181907468233e-06,2.3893743952431433e-06,1.803658577137037e-06,2.991075868561971e-06,20.0,0.6666666666666666,1.0713510347825261,0.7726701587118088,0.5997188733379193,1.467196388057968,Uniform positive,1
uniform_positive_fragility,1575,30,2.7580476243812966e-06,1.8179371342125877e-06,1.1930246433526156e-06,3.861355781347201e-06,14.0,0.4666666666666667,1.5106496158880918,1.0402212754538174,0.5219429154940687,1.655651836335479,Uniform positive,1
uniform_positive_fragility,1620,30,2.7789268430661933e-06,2.327323329134985e-06,1.586612460902878e-06,3.169822379239362e-06,19.0,0.6333333333333333,1.2677637671243436,0.7371403880782186,0.5630042810429532,1.499378377096401,Uniform positive,1
uniform_positive_fragility,1665,30,3.1504274342837625e-06,2.2005020740087084e-06,1.207791051157899e-06,4.950432486665768e-06,17.0,0.5666666666666667,1.2386361549271128,0.8931965349253133,0.4904689023351471,2.0451285985415018,Uniform positive,1
uniform_positive_fragility,1710,30,2.9673240161592467e-06,2.471050759241605e-06,1.5718830692736664e-06,3.1268623693818842e-06,14.0,0.4666666666666667,1.4942051445747944,1.086855196367922,0.6535627541268991,2.03856235754962,Uniform positive,1
uniform_positive_fragility,1755,30,2.68014784579843e-06,1.8217401336514808e-06,1.4154078390367273e-06,2.819960647600143e-06,16.0,0.5333333333333333,1.5856373979333782,0.9134691800647783,0.6166681710309703,1.572075260291515,Uniform positive,1
uniform_positive_fragility,1798,30,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Uniform positive,1
stochastic_normalized_fragility,45,30,4.994846867156099e-05,4.6291629793680336e-05,2.4054123116245277e-05,7.234026798339375e-05,0.0,0.0,1.0,1.0,1.0,1.0,Stoch proportional,2
stochastic_normalized_fragility,90,30,3.8420973028413134e-05,3.1079713684168734e-05,1.8432724096976622e-05,5.5381235896886935e-05,10.0,0.3333333333333333,2.137664588763319,1.8856708351836213,0.807543925855262,2.6049304216476363,Stoch proportional,2
stochastic_normalized_fragility,135,30,2.6330195847837473e-05,1.816413250851959e-05,1.2304610009887407e-05,3.292930029173133e-05,10.0,0.3333333333333333,2.487839211749614,1.4228232408801547,0.7935508221480665,2.5206761811699803,Stoch proportional,2
stochastic_normalized_fragility,180,30,2.3153466223167525e-05,1.8362000201180108e-05,7.205883802190598e-06,2.640543744224628e-05,10.0,0.3333333333333333,2.2846217573610508,1.247984657005214,0.8272077944432416,2.559810930195643,Stoch proportional,2
stochastic_normalized_fragility,225,30,1.4615421569536172e-05,9.414120577894239e-06,4.764176891960156e-06,1.9034499486177345e-05,14.0,0.4666666666666667,1.313703053361291,1.0264351665052591,0.6671737072614414,1.4655603032814086,Stoch proportional,2
stochastic_normalized_fragility,270,30,1.1066475068145457e-05,7.261263931754888e-06,3.888524487640995e-06,1.5922209208133105e-05,12.0,0.4,1.3268832356053806,1.2269576779280733,0.6759656458876532,1.638035491806662,Stoch proportional,2
stochastic_normalized_fragility,315,30,9.644853212768628e-06,7.5934106911797e-06,5.209453625555806e-06,1.3220016954089737e-05,12.0,0.4,1.4071139800070627,1.173512979366411,0.5766289429062713,1.6179297401006956,Stoch proportional,2
stochastic_normalized_fragility,360,30,9.105866401868708e-06,6.813699788378662e-06,4.940593004683583e-06,1.0000166211437689e-05,20.0,0.6666666666666666,1.1930869292856694,0.8472903525430687,0.6477445184333271,1.3952838387636506,Stoch proportional,2
stochastic_normalized_fragility,405,30,9.387314802013418e-06,6.769072673247083e-06,4.542943533120792e-06,1.3195893299259767e-05,14.0,0.4666666666666667,1.265686428711239,1.0692492893505576,0.6841454397563127,1.4284039623153493,Stoch proportional,2
stochastic_normalized_fragility,450,30,8.541747265174788e-06,6.1261953327090525e-06,3.995762217048636e-06,1.1424542796860103e-05,13.0,0.43333333333333335,1.3407774217140107,1.1427418795795963,0.8460036878661776,1.3691576648673283,Stoch proportional,2
stochastic_normalized_fragility,495,30,7.532154231414001e-06,6.499617148209711e-06,3.8066617410386268e-06,1.0466738290205268e-05,13.0,0.43333333333333335,1.3935496308420465,1.155437954291724,0.7771515808227341,1.6265021039972951,Stoch proportional,2
stochastic_normalized_fragility,540,30,7.298537504020688e-06,5.980062255043169e-06,4.254794343752143e-06,1.1275348567031463e-05,10.0,0.3333333333333333,1.6168964763911233,1.6119875695480697,0.9136253752689619,2.2072280945235763,Stoch proportional,2
stochastic_normalized_fragility,585,30,6.1767483216058275e-06,5.838193121576159e-06,3.455476792723384e-06,7.987655611605537e-06,11.0,0.36666666666666664,1.280246385203802,1.1351977520909502,0.8865682603802465,1.4870000662452962,Stoch proportional,2
stochastic_normalized_fragility,630,30,6.026097985566057e-06,5.056688530254004e-06,4.134222023090501e-06,7.825742509719542e-06,11.0,0.36666666666666664,1.2619292501789625,1.2277055798828522,0.7631806858678161,1.5601965375364673,Stoch proportional,2
stochastic_normalized_fragility,675,30,5.091110907941381e-06,3.882515495293857e-06,2.9741895250714716e-06,6.137477652993808e-06,17.0,0.5666666666666667,1.1080575873739167,0.9080530950195393,0.6559993829136044,1.2677610717826178,Stoch proportional,2
stochastic_normalized_fragility,720,30,5.337224396448304e-06,4.824314405335778e-06,2.8917404163229926e-06,7.016152956227784e-06,15.0,0.5,1.1759439246152354,0.9904750664423438,0.8003649080418351,1.5736768085755177,Stoch proportional,2
stochastic_normalized_fragility,765,30,4.645237714927941e-06,3.5659871190904515e-06,2.626552543604379e-06,5.741890437323623e-06,16.0,0.5333333333333333,1.326497686099663,0.9539954952403183,0.5834030060776603,1.6840716617204632,Stoch proportional,2
stochastic_normalized_fragility,810,30,5.827075015450785e-06,4.852776529836433e-06,3.558196533726767e-06,6.673630728849983e-06,9.0,0.3,1.8388954239228843,1.2960164396340934,0.8603074550574723,1.9246210651971063,Stoch proportional,2
stochastic_normalized_fragility,855,30,4.698474125207905e-06,4.727314630500161e-06,2.4361539762983347e-06,7.022001126698079e-06,16.0,0.5333333333333333,1.1456354367121142,0.9723157862521755,0.7682676930636687,1.480345986125607,Stoch proportional,2
stochastic_normalized_fragility,900,30,4.7037957650117445e-06,3.6501710499368037e-06,2.0601443314763298e-06,6.686183729120528e-06,16.0,0.5333333333333333,1.044916490376305,0.9288368660742065,0.5215578644024084,1.3069263263819453,Stoch proportional,2
stochastic_normalized_fragility,945,30,3.3951657241257195e-06,3.080613166788781e-06,1.5370789346407297e-06,5.190317370621114e-06,15.0,0.5,1.295497058277594,0.9678446219092784,0.5588734664520334,1.5586773833318157,Stoch proportional,2
stochastic_normalized_fragility,990,30,3.293187517350898e-06,3.251447147850893e-06,1.7597056412710845e-06,4.492173253313884e-06,19.0,0.6333333333333333,1.0898476693899006,0.7344213206058725,0.5638484949083306,1.3748485422298322,Stoch proportional,2
stochastic_normalized_fragility,1035,30,4.272272953541022e-06,2.609527115487457e-06,1.7848185599874508e-06,5.580221433039611e-06,15.0,0.5,1.0916500170705379,0.9511780590200656,0.5410597118244895,1.4522367928193995,Stoch proportional,2
stochastic_normalized_fragility,1080,30,3.3344302264315992e-06,2.716427705767743e-06,1.5738424263317746e-06,4.530747188321758e-06,16.0,0.5333333333333333,1.409655458453741,0.885376455279981,0.5809348708055697,1.5717471608525924,Stoch proportional,2
stochastic_normalized_fragility,1125,30,3.8101871070676287e-06,2.9282179738692507e-06,2.122843186734838e-06,4.980399393752769e-06,17.0,0.5666666666666667,1.5337530493873133,0.8424419529781564,0.6050713042582302,1.326616233845392,Stoch proportional,2
stochastic_normalized_fragility,1170,30,3.912372023439519e-06,2.768766523060426e-06,1.8310152785399717e-06,4.670899780358995e-06,13.0,0.43333333333333335,1.3767108693908028,1.0535287791775196,0.6609382841054932,1.6651334958388528,Stoch proportional,2
stochastic_normalized_fragility,1215,30,4.771423043328373e-06,3.3407686672144452e-06,1.6211713100986863e-06,6.095109549599324e-06,15.0,0.5,2.000014625857007,0.9570467431541787,0.5977195699325797,2.145775554403638,Stoch proportional,2
stochastic_normalized_fragility,1260,30,4.174643752918568e-06,2.555075888180041e-06,1.4296825578194156e-06,5.797373206077513e-06,13.0,0.43333333333333335,1.93334837168617,1.237312706506434,0.45087414259030467,1.9150526514471218,Stoch proportional,2
stochastic_normalized_fragility,1305,30,3.6735849017282582e-06,2.727705042477616e-06,1.7244455054630388e-06,3.676610713382493e-06,16.0,0.5333333333333333,1.620705973392867,0.9277220245082725,0.5581139091225403,2.1572535393667542,Stoch proportional,2
stochastic_normalized_fragility,1350,30,2.9919098737501496e-06,2.36531190891463e-06,1.457647470016849e-06,4.236619475624649e-06,14.0,0.4666666666666667,1.1998196650603374,1.0480559436565566,0.45497741581410334,1.661239523590909,Stoch proportional,2
stochastic_normalized_fragility,1395,30,3.1699632806956397e-06,2.3763039568689977e-06,1.8663143400818172e-06,4.468210825115168e-06,19.0,0.6333333333333333,1.202387496095735,0.7339117542001525,0.40450008703890916,1.8101539565207538,Stoch proportional,2
stochastic_normalized_fragility,1440,30,3.4177873549211888e-06,2.912102020221693e-06,2.0460579629415575e-06,4.472113341274611e-06,12.0,0.4,1.5426921340065227,1.1767008615226233,0.6613253543533498,2.1416312402705295,Stoch proportional,2
stochastic_normalized_fragility,1485,30,3.2341532721579735e-06,2.6508764387476317e-06,1.4524361330613937e-06,4.450988419994901e-06,15.0,0.5,1.2377540029763705,1.0099259911354452,0.5939050954614207,1.5741934531107413,Stoch proportional,2
stochastic_normalized_fragility,1530,30,3.022358625806781e-06,2.3750619018006673e-06,1.7355463809034155e-06,3.548797245269788e-06,17.0,0.5666666666666667,1.2150803195989286,0.8453887786108241,0.40888018149148536,1.3561279513723004,Stoch proportional,2
stochastic_normalized_fragility,1575,30,3.2113492218413254e-06,2.4107607179601254e-06,1.5167639568904181e-06,3.5728595299336338e-06,14.0,0.4666666666666667,1.3127329162109695,1.0079912990079731,0.7402955841478257,1.5316105378756273,Stoch proportional,2
stochastic_normalized_fragility,1620,30,3.1776076376268784e-06,2.089189006490984e-06,1.2472488114768861e-06,3.4518718093269933e-06,17.0,0.5666666666666667,1.1046678554608016,0.8534072577115213,0.4738643836575105,1.6463617874750915,Stoch proportional,2
stochastic_normalized_fragility,1665,30,2.989737422113801e-06,2.2784280056139573e-06,1.4115144409779686e-06,4.018065174136481e-06,16.0,0.5333333333333333,1.2232680621384955,0.88235362436696,0.5116678156534218,1.6507917511951768,Stoch proportional,2
stochastic_normalized_fragility,1710,30,2.3731858878216607e-06,1.9060068335485328e-06,1.2427175379646244e-06,3.1687132299489423e-06,18.0,0.6,1.3344102923590324,0.9230498368041066,0.5544690691290396,1.215536126567569,Stoch proportional,2
stochastic_normalized_fragility,1755,30,2.3307359188269244e-06,1.8618426284392573e-06,1.175737409232052e-06,3.187896454181102e-06,15.0,0.5,1.2505442427481885,0.9785222445186232,0.5704695136762864,1.4869828200331014,Stoch proportional,2
stochastic_normalized_fragility,1798,30,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Stoch proportional,2
softmax_normalized_fragility_temp0.25,45,30,4.994846867156099e-05,4.6291629793680336e-05,2.4054123116245277e-05,7.234026798339375e-05,0.0,0.0,1.0,1.0,1.0,1.0,Softmax T=0.25,3
softmax_normalized_fragility_temp0.25,90,30,4.757498406207331e-05,3.445570769353762e-05,2.0789967464712106e-05,5.33713559355175e-05,8.0,0.26666666666666666,3.3278452671111585,1.9168233706285607,0.962228848258416,4.066822940772932,Softmax T=0.25,3
softmax_normalized_fragility_temp0.25,135,30,2.6273874738391995e-05,1.947561489171798e-05,1.336103460255591e-05,3.98123756246714e-05,8.0,0.26666666666666666,2.3735979719923628,1.611115927688835,0.8757058975024766,3.499905173925617,Softmax T=0.25,3
softmax_normalized_fragility_temp0.25,180,30,2.8459953618859764e-05,2.070489941494565e-05,9.222820115162224e-06,3.6778984357532815e-05,8.0,0.26666666666666666,4.491466934400548,1.734722122494016,0.9067095600082439,3.302961468760079,Softmax T=0.25,3
softmax_normalized_fragility_temp0.25,225,30,2.4657448160480594e-05,1.9954484388612082e-05,1.0526554303807048e-05,3.307451185316263e-05,10.0,0.3333333333333333,2.792951437717402,1.5356962142533392,0.7686718422926413,3.602255670493422,Softmax T=0.25,3
softmax_normalized_fragility_temp0.25,270,30,1.5191980365611453e-05,8.966916428272246e-06,5.7829739017749585e-06,1.527965718023862e-05,13.0,0.43333333333333335,2.237336232954606,1.5934186782380488,0.7035096289808017,2.5172252173620953,Softmax T=0.25,3
softmax_normalized_fragility_temp0.25,315,30,1.477187768757663e-05,8.19189792856987e-06,5.851541897591183e-06,1.9994025319406733e-05,11.0,0.36666666666666664,2.0742919136133264,1.3774809901227942,0.7881240268989707,2.2281775095639125,Softmax T=0.25,3
softmax_normalized_fragility_temp0.25,360,30,1.4536974066333751e-05,8.831158596974652e-06,4.456128942268267e-06,1.8867646835589635e-05,10.0,0.3333333333333333,1.9086187611417877,1.5747957508986339,0.7060052176966181,2.147856107098008,Softmax T=0.25,3
