policy_name,base_policy_name,policy_kwargs,reveal_seed,decision_type,step_name,selected_count_after_initial_seed
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,"{""epsilon"": 0.2}",2424,all,T1571 - Defense Evasion: Non-Standard Port,195
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,"{""epsilon"": 0.2}",2424,exploit,T1571 - Defense Evasion: Non-Standard Port,51
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,"{""epsilon"": 0.2}",2424,explore,T1571 - Defense Evasion: Non-Standard Port,144
exploration_bonus_c0.25,exploration_bonus_loo_fragility,"{""c"": 0.25}",2424,all,T1571 - Defense Evasion: Non-Standard Port,195
exploration_bonus_c0.25,exploration_bonus_loo_fragility,"{""c"": 0.25}",2424,bonus,T1571 - Defense Evasion: Non-Standard Port,195
exploration_bonus_c0.5,exploration_bonus_loo_fragility,"{""c"": 0.5}",2424,all,T1571 - Defense Evasion: Non-Standard Port,195
exploration_bonus_c0.5,exploration_bonus_loo_fragility,"{""c"": 0.5}",2424,bonus,T1571 - Defense Evasion: Non-Standard Port,195
exploration_bonus_c1.0,exploration_bonus_loo_fragility,"{""c"": 1.0}",2424,all,T1571 - Defense Evasion: Non-Standard Port,195
exploration_bonus_c1.0,exploration_bonus_loo_fragility,"{""c"": 1.0}",2424,bonus,T1571 - Defense Evasion: Non-Standard Port,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2424,all,T1571 - Defense Evasion: Non-Standard Port,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2424,stochastic_fragility,T1571 - Defense Evasion: Non-Standard Port,195
greedy_loo_fragility,greedy_loo_fragility,{},2424,all,T1583.005 - Resource Development: Acquire Botnet,195
greedy_loo_fragility,greedy_loo_fragility,{},2424,exploit,T1583.005 - Resource Development: Acquire Botnet,195
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,"{""epsilon"": 0.2}",2424,all,T1583.005 - Resource Development: Acquire Botnet,195
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,"{""epsilon"": 0.2}",2424,exploit,T1583.005 - Resource Development: Acquire Botnet,194
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,"{""epsilon"": 0.2}",2424,explore,T1583.005 - Resource Development: Acquire Botnet,1
exploration_bonus_c0.25,exploration_bonus_loo_fragility,"{""c"": 0.25}",2424,all,T1583.005 - Resource Development: Acquire Botnet,195
exploration_bonus_c0.25,exploration_bonus_loo_fragility,"{""c"": 0.25}",2424,bonus,T1583.005 - Resource Development: Acquire Botnet,195
exploration_bonus_c0.5,exploration_bonus_loo_fragility,"{""c"": 0.5}",2424,all,T1583.005 - Resource Development: Acquire Botnet,195
